id,lon,lat,angle,z_peak_first_copdem,z_peak_max_1km_copdem,x_peak_first_copdem,x_peak_max_1km_copdem,lu_peak_first_copdem,lu_peak_max_1km_copdem,z_peak_first_deltadtm,z_peak_max_1km_deltadtm,x_peak_first_deltadtm,x_peak_max_1km_deltadtm,lu_peak_first_deltadtm,lu_peak_max_1km_deltadtm,he,ev,doc,doc_used,x_doc,x_shoreline,ns,bs_deltadtm,bs_copdem,cs_deltadtm,cs_copdem,extraction_flag,tr_zone_width,coast_type_flag,veg_type,mdt,lu_trees,lu_shrub,lu_grass,lu_crop,lu_built,lu_barren,lu_snow,lu_water,lu_wet,lu_mangr,lu_moss,class_most,class_most_land
BOX_S46W066_0083,-65.661222,-44.889982,16.80101,0.74,36.73,-175.0,725.0,Open water,Barren / sparse vegetation,0.85,32.13,-175.0,675.0,Open water,Barren / sparse vegetation,61.95,1388.56,11.54,11.54,-3543.5,-193.5,0.00401,0.04577,0.03485,0.00424,0.00421,0,321.3,Sandy,,0.39,0.0,7.51,29.57,0.02,0.1,53.55,0.0,9.22,0.03,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S46W066_0042,-65.693715,-45.044671,145.862584,56.33,77.94,600.0,950.0,Barren / sparse vegetation,Grassland,0.93,38.43,100.0,825.0,Grassland,Barren / sparse vegetation,48.06,294.91,11.54,11.54,-2253.2,76.1,0.0058,0.03871,0.10277,0.00613,0.02448,0,227.1,Other,,0.39,0.0,16.46,44.33,0.0,0.0,29.31,0.0,9.9,0.0,0.0,0.0,Grassland,Grassland
BOX_S46W068_0226,-66.061258,-44.998739,213.231538,1.19,10.9,-225.0,500.0,Open water,Barren / sparse vegetation,2.06,6.2,-175.0,625.0,Open water,Shrubland,8.7,8.21,11.54,2.88,-4000.0,-244.8,0.00133,0.02946,0.05583,0.00184,0.00164,3,921.3,Sandy,,0.32,0.0,42.23,2.84,0.0,0.0,44.55,0.0,10.38,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S46W068_0187,-66.423261,-45.067864,147.954854,15.71,22.92,225.0,500.0,Barren / sparse vegetation,Shrubland,12.03,17.47,125.0,600.0,Shrubland,Barren / sparse vegetation,18.38,17.19,11.53,0.32,-3800.0,-137.5,0.00067,0.04584,0.04333,0.00369,0.00451,3,156.1,Sandy,,0.25,0.0,23.83,1.56,0.0,0.0,67.81,0.0,6.8,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S46W068_0142,-66.523138,-45.220143,122.017949,7.32,23.93,-425.0,375.0,Barren / sparse vegetation,Shrubland,6.24,14.95,-350.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation,15.97,45.45,11.53,11.53,-1230.0,-486.4,0.01837,0.04573,0.11299,0.02261,0.02607,0,62.5,Sandy,,0.24,0.0,36.59,19.89,0.0,0.0,38.44,0.0,5.07,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S46W068_0091,-67.083665,-45.373217,130.117346,63.45,71.98,125.0,725.0,Barren / sparse vegetation,Grassland,39.79,55.07,100.0,625.0,Barren / sparse vegetation,Barren / sparse vegetation,64.91,212.85,11.52,11.52,-2697.0,37.5,0.005,0.63657,0.72515,0.01912,0.02733,0,23.0,Other,,0.18,0.0,14.31,38.32,0.0,0.0,38.35,0.0,9.02,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S46W068_0038,-67.369856,-45.769762,86.94561,9.08,31.34,450.0,1050.0,Barren / sparse vegetation,Shrubland,3.37,13.73,300.0,900.0,Barren / sparse vegetation,Barren / sparse vegetation,25.61,84.75,11.51,11.51,-3580.4,208.7,0.00361,0.03691,0.03973,0.0044,0.00565,0,369.1,Sandy,,0.21,0.0,26.17,6.04,0.01,1.77,54.24,0.0,11.78,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S48W068_0191,-67.625627,-46.090355,94.526574,12.6,12.6,325.0,325.0,Barren / sparse vegetation,Barren / sparse vegetation,3.95,14.31,125.0,1025.0,Barren / sparse vegetation,Barren / sparse vegetation,25.69,521.58,11.5,11.5,-3223.7,110.0,0.0041,0.26355,0.05947,0.00526,0.0074,0,36.2,Sandy,,0.22,0.0,39.46,19.34,0.0,0.63,29.87,0.0,10.71,0.0,0.0,0.0,Shrubland,Shrubland
BOX_S48W068_0131,-67.395186,-46.591927,55.419675,22.78,23.75,500.0,875.0,Grassland,Built-up,8.77,23.87,75.0,875.0,Barren / sparse vegetation,Built-up,35.92,158.0,11.5,11.5,-1983.4,50.6,0.0067,0.35953,0.05095,0.01089,0.01467,0,47.0,Sandy,,0.27,0.0,35.71,45.03,0.0,0.9,8.9,0.0,9.45,0.0,0.0,0.0,Grassland,Grassland
BOX_S48W068_0075,-66.88097,-46.926587,52.247884,10.06,133.35,300.0,1150.0,Barren / sparse vegetation,Barren / sparse vegetation,11.22,133.1,300.0,1100.0,Barren / sparse vegetation,Barren / sparse vegetation,157.34,3694.32,11.5,11.5,-1067.7,186.7,0.01082,0.09906,0.09108,0.01813,0.01729,0,44.4,Sandy,,0.35,0.0,5.94,10.14,0.0,0.0,72.24,0.0,11.68,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S48W066_0117,-65.747865,-47.24569,72.790918,12.97,12.97,225.0,225.0,Barren / sparse vegetation,Barren / sparse vegetation,8.84,13.06,25.0,225.0,Barren / sparse vegetation,Barren / sparse vegetation,24.22,123.85,11.96,11.96,-3941.5,0.6,0.00351,0.36209,0.05796,0.00572,0.00643,0,162.8,Sandy,,0.53,0.0,0.0,21.85,0.0,0.0,69.27,0.0,8.87,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S48W066_0060,-65.84806,-47.743636,120.153457,0.9,9.46,-700.0,50.0,Grassland,Barren / sparse vegetation,0.92,11.21,-700.0,225.0,Grassland,Barren / sparse vegetation,34.72,211.71,15.14,15.14,-2123.8,-725.6,0.01237,0.03602,0.03493,0.0128,0.01278,0,944.4,Sandy,,0.52,0.0,0.05,18.32,0.17,2.24,73.15,0.0,6.07,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S48W066_0048,-65.866881,-47.828696,77.545279,28.73,62.39,200.0,825.0,Grassland,Barren / sparse vegetation,11.37,32.06,-25.0,800.0,Barren / sparse vegetation,Barren / sparse vegetation,34.86,54.92,15.15,10.79,-4000.0,-49.6,0.00329,0.46236,0.11606,0.00613,0.00994,3,581.2,Sandy,,0.52,0.0,8.78,13.66,0.0,0.0,70.11,0.0,7.45,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S50W066_0026,-65.949465,-48.033466,132.761179,9.8,18.56,450.0,1175.0,Shrubland,Grassland,10.43,10.7,675.0,975.0,Grassland,Barren / sparse vegetation,17.5,46.01,15.26,-0.64,-4000.0,277.8,0.00041,0.02625,0.06136,0.0026,0.00259,3,173.2,Sandy,,0.51,0.0,5.56,58.53,0.0,0.01,26.28,0.0,9.62,0.0,0.0,0.0,Grassland,Grassland
BOX_S50W068_0318,-66.255491,-48.224455,118.947123,16.35,20.03,475.0,850.0,Grassland,Grassland,15.77,20.17,400.0,850.0,Grassland,Grassland,32.42,135.44,15.26,7.28,-4000.0,214.3,0.00237,0.0849,0.05149,0.00585,0.00588,3,1513.3,Sandy,,0.49,0.0,2.37,84.06,0.0,0.0,2.69,0.0,10.88,0.0,0.0,0.0,Grassland,Grassland
BOX_S50W068_0266,-66.723099,-48.461649,153.507579,19.88,23.21,350.0,800.0,Grassland,Grassland,9.55,22.25,125.0,950.0,Barren / sparse vegetation,Grassland,38.2,364.85,15.25,14.11,-4000.0,75.5,0.00419,0.19287,0.07288,0.00646,0.0085,3,47.1,Sandy,,0.46,0.0,1.7,78.11,0.0,0.0,10.11,0.0,10.08,0.0,0.0,0.0,Grassland,Grassland
BOX_S50W068_0212,-67.194237,-48.789815,101.352296,14.76,20.64,250.0,625.0,Barren / sparse vegetation,Barren / sparse vegetation,15.05,20.78,250.0,900.0,Barren / sparse vegetation,Barren / sparse vegetation,48.69,854.55,15.11,12.11,-4000.0,-12.5,0.00384,0.05734,0.05623,0.00714,0.00707,3,43.6,Sandy,,0.45,0.0,6.74,20.96,0.0,0.0,65.64,0.0,6.67,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S50W068_0155,-67.615127,-49.171457,74.234931,46.16,46.91,775.0,925.0,Barren / sparse vegetation,Grassland,45.09,47.12,725.0,950.0,Barren / sparse vegetation,Barren / sparse vegetation,54.51,74.45,15.1,9.84,-350.0,37.5,0.03421,0.06558,0.06259,0.05427,0.05282,3,48.3,Other,,0.47,0.0,1.28,12.25,0.0,0.0,78.35,0.0,8.12,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S50W068_0103,-67.684911,-49.343572,274.266622,0.68,19.84,-600.0,200.0,Open water,Grassland,0.57,3.71,-600.0,125.0,Open water,Open water,22.02,61.53,14.72,-1.21,-2025.0,-667.1,0.00167,0.00851,0.00529,0.00199,0.00228,3,2522.9,Vegetated,,0.49,0.0,44.57,27.61,0.0,0.0,13.67,0.0,13.18,0.97,0.0,0.0,Shrubland,Shrubland
BOX_S50W068_0051,-67.70429,-49.581184,94.770269,45.29,45.29,200.0,200.0,Barren / sparse vegetation,Barren / sparse vegetation,45.69,45.69,100.0,100.0,Barren / sparse vegetation,Barren / sparse vegetation,59.59,314.11,14.71,11.41,-4000.0,37.5,0.00372,0.73098,0.27868,0.0148,0.01435,3,73.3,Sandy,,0.51,0.0,3.01,30.25,0.0,0.0,57.56,0.0,9.18,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S52W068_0005,-67.95703,-50.025857,139.583785,38.4,38.4,275.0,275.0,Barren / sparse vegetation,Barren / sparse vegetation,23.85,38.34,250.0,950.0,Barren / sparse vegetation,Barren / sparse vegetation,38.55,20.48,14.66,12.96,-4000.0,187.5,0.00404,0.38157,0.43887,0.00959,0.01294,3,63.6,Sandy,,0.55,0.0,0.29,32.11,0.0,0.0,56.15,0.0,11.44,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S52W070_0407,-68.415668,-50.115345,23.092428,72.34,91.89,250.0,775.0,Barren / sparse vegetation,Barren / sparse vegetation,13.65,88.37,100.0,750.0,Barren / sparse vegetation,Barren / sparse vegetation,104.08,1149.53,13.83,2.94,-2600.0,-99.4,0.0028,0.06845,0.20703,0.00765,0.02784,3,132.7,Sandy,,0.54,0.0,3.25,4.12,0.0,1.26,83.94,0.0,7.42,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S52W070_0354,-68.897127,-50.360833,152.9234,20.78,27.35,100.0,825.0,Barren / sparse vegetation,Barren / sparse vegetation,19.68,24.98,125.0,350.0,Barren / sparse vegetation,Grassland,74.65,1837.27,13.79,9.45,-4000.0,50.3,0.0034,0.26347,0.41806,0.00811,0.00843,3,41.1,Sandy,,0.55,0.0,3.03,7.54,0.0,0.12,80.6,0.0,8.7,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S52W070_0305,-69.137897,-50.763529,84.479177,40.29,40.29,350.0,350.0,Barren / sparse vegetation,Barren / sparse vegetation,5.55,36.04,100.0,600.0,Barren / sparse vegetation,Barren / sparse vegetation,54.84,2037.57,13.74,13.74,-1013.5,37.5,0.01725,0.08874,0.12893,0.02126,0.04284,0,84.9,Other,,0.57,0.0,22.42,19.15,0.0,0.01,49.49,0.0,8.93,0.0,0.0,0.0,Barren / sparse vegetation,Barren / sparse vegetation
BOX_S52W070_0251,-69.382468,-51.077798,306.269375,,,,,,,54.23,54.29,450.0,550.0,Barren / sparse vegetation,Barren / sparse vegetation,54.85,81.15,13.69,-2.06,-400.0,-378.7,0.07925,0.06544,,0.06579,,3,,Muddy,,0.57,0.0,5.48,66.09,0.0,0.0,17.89,0.0,10.54,0.0,0.0,0.0,Grassland,Grassland
BOX_S52W070_0195,-69.052861,-51.299351,76.925015,112.4,112.4,275.0,275.0,Grassland,Grassland,111.96,111.96,275.0,275.0,Grassland,Grassland,104.32,509.69,13.66,0.6,-950.0,-37.5,0.00547,0.35827,0.35968,0.09547,0.09583,3,73.1,Rocky,,0.59,0.0,0.0,52.6,0.0,0.0,39.77,0.0,7.64,0.0,0.0,0.0,Grassland,Grassland
BOX_S52W070_0147,-69.154914,-51.600643,193.138746,,,,,,,,,,,,,,,13.63,,,,,,,,,13,73.2,,,0.58,0.0,3.58,79.16,0.0,0.0,11.68,0.0,5.57,0.0,0.0,0.0,Grassland,Grassland
BOX_S52W070_0084,-69.166213,-51.645388,58.910447,,,,,,,,,,,,,,,13.63,,,,,,,,,13,898.1,,,0.58,0.02,0.03,87.89,0.19,0.26,10.12,0.0,1.5,0.0,0.0,0.0,Grassland,Grassland
BOX_S52W070_0043,-68.916316,-51.69764,63.906372,9.32,9.72,250.0,325.0,Grassland,Grassland,4.49,7.92,0.0,400.0,Open water,Grassland,9.41,6.8,13.6,-2.39,-4000.0,-23.9,0.00051,0.18782,0.03454,0.00163,0.00267,3,119.6,Sandy,,0.59,0.0,1.55,82.62,0.0,0.0,6.95,0.0,8.88,0.0,0.0,0.0,Grassland,Grassland
BOX_S54W070_0619,-68.493653,-52.189194,56.037825,74.77,74.92,150.0,350.0,Grassland,Grassland,74.88,75.04,25.0,275.0,Barren / sparse vegetation,Grassland,71.56,70.19,12.67,11.98,-4000.0,0.1,0.00402,3.00721,0.49981,0.0226,0.02189,3,68.3,Rocky,,0.58,0.0,0.0,89.61,0.0,0.0,1.86,0.0,8.54,0.0,0.0,0.0,Grassland,Grassland
BOX_S54W070_0562,-68.791716,-52.316428,188.240756,21.41,27.5,250.0,700.0,Barren / sparse vegetation,Built-up,15.83,21.06,225.0,625.0,Grassland,Barren / sparse vegetation,42.17,528.62,12.66,12.66,-2929.8,-233.8,0.00633,0.0345,0.04758,0.01043,0.0121,0,23.0,Rocky,,0.56,0.02,4.3,78.96,0.0,0.91,10.06,0.0,5.76,0.0,0.0,0.0,Grassland,Grassland
BOX_S54W070_0506,-69.479423,-52.298608,100.696544,7.45,9.24,175.0,600.0,Grassland,Grassland,7.54,9.05,150.0,600.0,Grassland,Grassland,14.74,51.5,,-0.87,-3925.0,62.5,0.0008,0.08611,0.06627,0.00264,0.0026,23,163.8,Sandy,,0.51,0.0,0.18,88.32,0.0,0.1,1.95,0.0,9.45,0.0,0.0,0.0,Grassland,Grassland
BOX_S54W070_0457,-69.837955,-52.49164,218.966006,6.6,7.55,325.0,700.0,Barren / sparse vegetation,Grassland,4.47,7.67,100.0,725.0,Open water,Barren / sparse vegetation,15.81,50.77,,0.68,-3750.0,76.1,0.00096,0.1871,0.0266,0.00212,0.00252,23,548.0,Sandy,,0.48,0.0,3.94,71.43,0.03,0.0,14.25,0.0,10.36,0.0,0.0,0.0,Grassland,Grassland
BOX_S54W072_1059,-71.809797,-53.754732,198.542145,10.38,10.38,100.0,100.0,Trees,Trees,10.17,10.17,100.0,100.0,Trees,Trees,188.48,16007.86,,10.0,-599.2,1.4,0.01787,0.10312,0.10513,0.02989,0.03019,2,1269.4,Rocky,,0.1,18.34,0.09,72.69,0.0,0.0,0.31,0.0,8.57,0.0,0.0,0.0,Grassland,Grassland
BOX_S54W074_6631,-72.25094,-53.594135,228.891751,425.21,,1250.0,,Grassland,,425.55,,1250.0,,Grassland,,480.06,30051.41,,10.0,-212.4,0.5,0.05043,0.34058,0.34036,0.29834,0.2981,2,348.6,Rocky,,0.01,21.38,1.59,59.58,0.0,0.0,8.35,0.18,8.92,0.0,0.0,0.0,Grassland,Grassland
BOX_S54W074_6492,-72.043602,-53.540064,12.790656,11.08,11.08,225.0,225.0,Grassland,Grassland,11.14,11.14,200.0,200.0,Grassland,Grassland,152.53,22349.35,,,,125.9,,0.15039,0.11198,,,23,,Vegetated,,0.09,33.37,0.17,40.51,0.0,0.0,1.04,0.0,24.84,0.06,0.0,0.0,Grassland,Grassland
BOX_S54W074_6199,-73.15949,-53.031608,277.909746,18.13,45.95,-275.0,50.0,Trees,Grassland,18.25,44.19,-250.0,50.0,Trees,Grassland,283.66,57928.76,,10.0,-371.1,-356.1,0.71032,0.17204,0.22241,0.23871,0.29918,2,,Rocky,,0.09,22.28,0.08,30.65,0.0,0.0,13.29,1.95,25.19,0.04,0.0,6.51,Grassland,Grassland
BOX_S54W074_6162,-73.393258,-53.046695,202.934981,4.08,26.71,125.0,675.0,Open water,Trees,18.71,24.96,300.0,675.0,Grassland,Trees,104.98,6812.59,,10.0,-549.2,102.0,0.0163,0.09449,0.17141,0.03453,0.0218,2,822.9,Rocky,,0.14,8.15,0.1,61.69,0.01,0.0,2.78,0.0,27.27,0.01,0.0,0.0,Grassland,Grassland
BOX_S40E146_0283,146.104859,-38.824378,206.743823,12.19,12.19,150.0,150.0,Trees,Trees,3.26,3.26,175.0,175.0,Trees,Trees,1.73,0.33,,10.0,-1020.0,37.5,0.01098,0.02374,0.10838,0.01245,0.02035,2,154.7,Sandy,Salt-marshes,0.51,1.67,0.0,66.55,0.27,0.04,1.92,0.0,22.65,6.9,0.0,0.0,Grassland,Grassland
BOX_S40E144_0662,145.744665,-38.654601,221.153926,16.14,18.55,25.0,400.0,Trees,Trees,8.33,8.33,0.0,0.0,Trees,Trees,5.39,8.05,,10.0,-1340.2,-112.5,0.00944,0.07403,0.11735,0.01486,0.02031,2,165.0,Sandy,,0.52,24.39,0.02,20.99,0.11,0.24,2.27,0.0,48.85,3.13,0.01,0.0,Open water,Trees
BOX_S40E144_0616,145.539435,-38.616107,238.994618,34.1,35.71,375.0,525.0,Grassland,Trees,13.08,28.06,325.0,575.0,Grassland,Trees,19.27,18.59,,10.0,-326.6,137.5,0.0249,0.06978,0.14359,0.03781,0.06508,2,97.2,Sandy,,0.51,42.24,0.0,40.4,0.41,1.99,2.67,0.0,11.06,1.22,0.0,0.0,Trees,Trees
BOX_S40E144_0564,145.551509,-38.353433,266.271499,3.79,8.61,275.0,725.0,Trees,Trees,2.34,6.16,125.0,675.0,Herbaceous wetland,Grassland,19.34,242.95,,7.79,-3600.0,12.5,0.00258,0.02078,0.01443,0.00313,0.00338,23,1455.4,Vegetated,,0.5,59.71,0.0,25.53,0.07,0.46,2.56,0.0,8.17,3.49,0.0,0.0,Trees,Trees
BOX_S40E144_0520,145.237567,-38.263713,130.398537,0.9,9.93,0.0,650.0,Mangroves,Trees,0.97,8.49,0.0,775.0,Mangroves,Trees,15.53,60.38,,10.0,-1916.8,-112.5,0.00638,0.00864,0.00801,0.00652,0.00648,2,218.3,Vegetated,Salt-marshes,0.48,23.8,0.0,39.58,19.86,1.31,1.93,0.0,6.66,3.46,3.39,0.0,Grassland,Grassland
BOX_S40E144_0473,145.025872,-38.47561,110.308794,43.3,48.44,225.0,300.0,Grassland,Trees,33.73,47.02,325.0,900.0,Trees,Grassland,58.44,395.97,,10.0,-1997.3,37.5,0.00563,0.11732,0.23093,0.01946,0.02464,2,63.0,Sandy,,0.49,22.91,0.0,60.9,1.7,4.47,0.65,0.0,9.17,0.22,0.0,0.0,Grassland,Grassland
BOX_S40E144_0421,144.738636,-38.328327,53.907665,15.55,17.61,-50.0,775.0,Grassland,Grassland,7.84,10.35,-50.0,800.0,Grassland,Trees,8.56,27.5,,10.0,-2204.7,-112.5,0.00522,0.12551,0.24877,0.00871,0.01229,2,23.2,Sandy,,0.47,20.09,0.22,22.65,0.02,5.95,3.04,0.0,47.5,0.53,0.0,0.0,Open water,Grassland
BOX_S40E144_0370,145.123363,-38.119573,271.592082,6.1,6.59,100.0,725.0,Trees,Trees,0.49,2.69,75.0,825.0,Trees,Grassland,11.42,74.32,,10.0,-1529.3,49.3,0.00636,0.01909,0.06986,0.00656,0.0099,2,44.7,Sandy,,0.46,26.57,0.0,23.78,0.08,38.55,1.25,0.0,8.94,0.84,0.0,0.0,Built-up,Built-up
BOX_S40E144_0333,144.453368,-38.082584,146.225047,2.18,2.18,225.0,225.0,Grassland,Grassland,1.43,2.17,150.0,450.0,Grassland,Herbaceous wetland,2.41,1.32,,8.94,-1150.0,54.9,0.00747,0.01504,0.01292,0.00802,0.00813,23,96.3,Vegetated,,0.44,0.24,0.05,67.93,0.93,0.52,3.71,0.0,10.85,15.77,0.0,0.0,Grassland,Grassland
BOX_S40E144_0284,144.667587,-38.114078,8.533434,7.68,10.13,75.0,675.0,Grassland,Trees,4.85,9.41,-75.0,725.0,Grassland,Built-up,19.48,94.06,,10.0,-1131.7,-173.2,0.01186,0.04935,0.03092,0.01534,0.01578,2,71.6,Sandy,,0.44,4.18,0.0,69.58,12.33,7.13,0.7,0.0,5.96,0.13,0.0,0.0,Grassland,Grassland
BOX_S40E144_0230,144.51581,-38.273899,157.424241,11.28,11.28,275.0,275.0,Built-up,Built-up,3.37,5.76,125.0,250.0,Barren / sparse vegetation,Herbaceous wetland,7.61,54.54,,10.0,-1486.5,87.5,0.00722,0.08999,0.06013,0.00914,0.01285,2,153.3,Sandy,Salt-marshes,0.45,15.03,0.0,33.94,1.02,15.45,1.82,0.0,19.15,13.52,0.09,0.0,Grassland,Grassland
BOX_S40E144_0184,144.084198,-38.468683,176.432348,27.25,61.38,100.0,800.0,Built-up,Trees,24.64,52.92,100.0,875.0,Built-up,Trees,60.27,1688.85,,10.0,-761.0,-37.5,0.01555,0.17918,0.19817,0.04168,0.04471,2,221.6,Sandy,,0.45,79.91,0.01,8.13,0.0,2.9,1.25,0.0,7.79,0.01,0.0,0.0,Trees,Trees
BOX_S40E142_0237,143.662703,-38.778254,121.307261,20.35,25.07,-50.0,450.0,Built-up,Trees,20.43,25.08,0.0,500.0,Grassland,Trees,29.74,788.93,18.71,18.71,-1133.3,-352.6,0.02521,0.05794,0.06729,0.03539,0.03695,0,147.3,Sandy,,0.47,41.81,0.0,49.35,0.26,2.21,0.84,0.0,5.39,0.15,0.0,0.0,Grassland,Grassland
BOX_S40E142_0187,143.195372,-38.740551,228.818118,42.03,130.01,-50.0,450.0,Trees,Trees,32.18,130.41,-50.0,475.0,Trees,Trees,67.46,1888.9,18.68,18.68,-1025.7,-124.8,0.02143,0.43023,0.56192,0.05277,0.06287,0,143.8,Rocky,,0.49,49.57,0.0,33.97,0.28,0.02,0.31,0.0,5.34,10.5,0.0,0.0,Trees,Trees
BOX_S40E142_0146,142.796939,-38.570489,207.406072,37.0,37.7,-150.0,-50.0,Grassland,Grassland,37.44,37.44,-75.0,-75.0,Grassland,Grassland,40.98,16.14,18.66,18.66,-1158.2,-248.4,0.02111,0.21594,0.3807,0.0523,0.05575,0,23.7,Rocky,,0.51,1.83,0.0,58.75,33.84,0.17,0.38,0.0,4.93,0.1,0.0,0.0,Grassland,Grassland
BOX_S40E142_0092,142.275097,-38.363439,170.273054,11.64,11.64,250.0,250.0,Grassland,Grassland,1.84,2.37,175.0,300.0,Grassland,Grassland,4.55,3.62,18.46,18.46,-1271.3,102.5,0.01379,0.02538,0.07822,0.01437,0.0201,0,48.3,Sandy,Salt-marshes,0.53,0.73,0.0,45.74,30.36,0.68,1.0,0.0,15.92,5.57,0.0,0.0,Grassland,Grassland
BOX_S40E140_0155,141.736571,-38.25462,175.01426,8.56,15.0,200.0,600.0,Trees,Grassland,4.97,4.97,175.0,175.0,Herbaceous wetland,Herbaceous wetland,35.07,1515.06,18.46,18.46,-2945.6,87.5,0.00625,0.05678,0.07609,0.00766,0.00874,0,41.5,Sandy,,0.55,24.62,0.09,58.75,5.03,0.08,0.76,0.0,10.28,0.39,0.0,0.0,Grassland,Grassland
BOX_S40E140_0103,141.408494,-38.374435,86.7036,82.83,82.83,700.0,700.0,Grassland,Grassland,35.46,52.48,400.0,1100.0,Trees,Cropland,48.41,51.48,18.46,10.72,-2000.0,300.4,0.00487,0.35599,0.20749,0.01944,0.03482,3,36.2,Sandy,,0.55,3.44,0.0,58.7,9.19,0.85,2.4,0.0,25.43,0.0,0.0,0.0,Grassland,Grassland
BOX_S40E140_0051,141.070246,-38.090408,209.989597,6.45,10.43,75.0,500.0,Barren / sparse vegetation,Trees,3.52,4.72,100.0,500.0,Grassland,Trees,15.77,176.36,18.45,18.45,-1678.7,26.5,0.0111,0.04794,0.142,0.01262,0.01447,0,65.1,Sandy,,0.57,22.27,2.3,52.03,4.46,0.03,2.17,0.0,8.46,8.28,0.0,0.0,Grassland,Grassland
BOX_S40E140_0001,140.539511,-38.000467,210.208746,0.76,3.39,-25.0,225.0,Barren / sparse vegetation,Grassland,2.22,2.78,50.0,300.0,Herbaceous wetland,Grassland,5.78,15.67,18.81,18.81,-3929.0,-69.4,0.00499,0.01859,0.03982,0.0054,0.00513,0,65.1,Sandy,,0.58,10.72,1.47,60.2,2.93,0.16,1.01,0.0,7.7,15.81,0.0,0.0,Grassland,Grassland
BOX_S38E140_0042,140.274567,-37.721591,240.306623,2.93,32.52,200.0,625.0,Barren / sparse vegetation,Barren / sparse vegetation,4.38,11.03,175.0,650.0,Barren / sparse vegetation,Barren / sparse vegetation,7.38,17.57,18.85,18.85,-1768.4,137.5,0.01014,0.11678,0.04685,0.01219,0.0113,0,53.7,Sandy,,0.58,15.55,1.0,8.76,0.0,0.02,19.63,0.0,54.64,0.4,0.0,0.0,Open water,Barren / sparse vegetation
BOX_S38E140_0038,140.251316,-37.690637,236.922906,6.85,32.67,50.0,800.0,Barren / sparse vegetation,Barren / sparse vegetation,5.59,6.15,50.0,800.0,Barren / sparse vegetation,Barren / sparse vegetation,2.87,1.47,18.86,18.86,-1753.2,12.5,0.01094,0.14919,0.18263,0.01382,0.01451,0,46.9,Sandy,,0.58,12.46,0.53,47.49,2.18,0.03,13.95,0.0,8.38,14.98,0.0,0.0,Grassland,Grassland
BOX_S38E138_0176,139.866744,-37.340483,235.258574,10.84,10.84,325.0,325.0,Shrubland,Shrubland,4.39,5.83,200.0,275.0,Barren / sparse vegetation,Trees,0.06,2.64,18.54,18.54,-3653.2,162.5,0.00498,0.11711,0.06668,0.00607,0.0075,0,112.1,Sandy,Salt-marshes,0.57,14.19,7.54,27.89,0.12,0.09,3.46,0.0,37.96,8.76,0.0,0.0,Open water,Grassland
BOX_S38E138_0123,139.672349,-36.959495,256.441465,7.62,7.62,50.0,50.0,Trees,Trees,3.62,3.71,75.0,275.0,Trees,Shrubland,2.0,0.47,17.41,7.15,-4000.0,-117.3,0.00197,0.01885,0.04891,0.00277,0.00377,3,23.7,Vegetated,,0.56,3.95,7.92,78.07,0.86,0.32,0.47,0.0,7.42,0.99,0.0,0.0,Grassland,Grassland
BOX_S38E138_0076,139.837419,-36.608061,254.562472,11.76,18.5,225.0,550.0,Trees,Trees,8.06,8.95,150.0,900.0,Barren / sparse vegetation,Trees,3.94,7.93,17.37,5.35,-4000.0,87.5,0.00144,0.12901,0.0855,0.00336,0.00418,3,23.2,Sandy,,0.54,12.36,2.4,62.79,0.08,0.45,9.2,0.0,11.52,1.21,0.0,0.0,Grassland,Grassland
BOX_S38E138_0022,139.610372,-36.158889,239.507922,4.37,24.24,225.0,975.0,Shrubland,Barren / sparse vegetation,4.67,8.15,150.0,1025.0,Barren / sparse vegetation,Barren / sparse vegetation,3.45,3.62,17.32,11.54,-4000.0,87.5,0.00296,0.07468,0.03175,0.00404,0.0039,3,67.4,Sandy,Salt-marshes,0.54,16.32,7.04,10.9,0.0,0.28,26.18,0.0,36.24,3.04,0.0,0.0,Open water,Barren / sparse vegetation
